countryiso3,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,404.87
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,26.77
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,pulses and nuts,Soybeans,KG,Retail,GHS,20.41
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Onions,73 KG,Wholesale,GHS,9.59
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,198.47
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Peppers (fresh),KG,Retail,GHS,2.82
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,99.93
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,22.82
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Plantains (apentu),KG,Retail,GHS,0.42
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,15.32
GHA,10/15/2019,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,14.31
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Cassava,KG,Retail,GHS,1.62
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Gari,68 KG,Wholesale,GHS,172.35
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Gari,KG,Retail,GHS,1.98
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Maize,KG,Retail,GHS,0.88
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,240.74
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam (puna),KG,Retail,GHS,7.41
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,192.8
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,337.97
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs","Fish (mackerel, fresh)",KG,Retail,GHS,4.24
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,242.74
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,pulses and nuts,Soybeans,KG,Retail,GHS,0.55
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,4.18
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Onions,73 KG,Wholesale,GHS,4.76
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Onions,KG,Retail,GHS,0.81
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Plantains (apentu),KG,Retail,GHS,0.36
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,5.98
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,6.82
GHA,10/15/2019,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Tomatoes (navrongo),KG,Retail,GHS,1
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,69.23
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Sorghum,KG,Retail,GHS,1.88
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam,250 KG,Wholesale,GHS,314
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam,KG,Retail,GHS,7.2
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam (puna),KG,Retail,GHS,6.2
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,117.16
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,219.48
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,142.66
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,43.56
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,pulses and nuts,Soybeans,KG,Retail,GHS,5.01
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,5.89
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Eggplants,KG,Retail,GHS,1.46
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Onions,73 KG,Wholesale,GHS,6.17
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,19.66
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (dried),KG,Retail,GHS,2.61
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,210.39
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,79.55
GHA,10/15/2019,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apentu),KG,Retail,GHS,0.45
GHA,10/15/2019,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Cassava,91 KG,Wholesale,GHS,607.31
GHA,10/15/2019,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Gari,KG,Retail,GHS,4.85
GHA,10/15/2019,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,191.87
GHA,10/15/2019,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,355.03
GHA,10/15/2019,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,522.22
GHA,10/15/2019,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs","Fish (mackerel, fresh)",KG,Retail,GHS,7.78
GHA,10/15/2019,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,124.04
GHA,10/15/2019,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,170.71
GHA,10/15/2019,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),KG,Retail,GHS,3.25
GHA,10/15/2019,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,34.54
GHA,10/15/2019,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Gari,KG,Retail,GHS,3.77
GHA,10/15/2019,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (imported),KG,Retail,GHS,3.82
GHA,10/15/2019,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Yam,KG,Retail,GHS,5.24
GHA,10/15/2019,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Yam (puna),KG,Retail,GHS,4.04
GHA,10/15/2019,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,pulses and nuts,Soybeans,KG,Retail,GHS,10.76
GHA,10/15/2019,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Onions,KG,Retail,GHS,3.72
GHA,10/15/2019,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Peppers (fresh),KG,Retail,GHS,4.61
GHA,10/15/2019,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,295.39
GHA,10/15/2019,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,39.71
GHA,10/15/2019,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Onions,73 KG,Wholesale,GHS,79.98
GHA,10/15/2019,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Peppers (fresh),KG,Retail,GHS,1.82
GHA,10/15/2019,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Plantains (apem),KG,Retail,GHS,0.69
GHA,10/15/2019,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,18.18
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Gari,68 KG,Wholesale,GHS,322.61
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Gari,KG,Retail,GHS,4.01
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Maize,KG,Retail,GHS,2.4
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,177.78
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Millet,KG,Retail,GHS,2.86
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Sorghum,KG,Retail,GHS,3.45
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,193.33
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,169.04
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,332.54
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,78.28
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,12.49
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Onions,73 KG,Wholesale,GHS,12.88
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Onions,KG,Retail,GHS,2.01
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,35.67
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,219.35
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,23.76
GHA,10/15/2019,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,19.3
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Cassava,91 KG,Wholesale,GHS,588.29
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Millet,93 KG,Wholesale,GHS,423.31
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Rice (local),KG,Retail,GHS,9.44
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,482.38
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Yam,KG,Retail,GHS,11.67
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,399.94
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,217.75
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,57.46
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,pulses and nuts,Cowpeas,KG,Retail,GHS,1.94
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,pulses and nuts,Cowpeas (white),109 KG,Wholesale,GHS,924.78
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Onions,KG,Retail,GHS,14.11
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,36.15
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,288.75
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Tomatoes (local),KG,Retail,GHS,4.58
GHA,10/15/2019,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,36.37
GHA,10/15/2019,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,92.86
GHA,10/15/2019,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Cassava,KG,Retail,GHS,1.44
GHA,10/15/2019,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Maize,100 KG,Wholesale,GHS,72.65
GHA,10/15/2019,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Millet,93 KG,Wholesale,GHS,117.34
GHA,10/15/2019,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,121.08
GHA,10/15/2019,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,122.11
GHA,10/15/2019,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,165.9
GHA,10/15/2019,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,"meat, fish and eggs","Fish (mackerel, fresh)",KG,Retail,GHS,3.68
GHA,10/15/2019,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Maize,KG,Retail,GHS,2.2
GHA,10/15/2019,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,95.47
GHA,10/15/2019,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Millet,93 KG,Wholesale,GHS,116.5
GHA,10/15/2019,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,94.71
GHA,10/15/2019,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,104.21
GHA,10/15/2019,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,134.37
GHA,10/15/2019,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,"meat, fish and eggs","Fish (mackerel, fresh)",KG,Retail,GHS,5.11
GHA,10/15/2019,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,"meat, fish and eggs",Meat (chicken),KG,Retail,GHS,4.26
GHA,10/15/2019,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,144.4
GHA,10/15/2019,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Maize (yellow),KG,Retail,GHS,1.36
GHA,10/15/2019,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Sorghum,KG,Retail,GHS,1.65
GHA,10/15/2019,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Yam,KG,Retail,GHS,8.57
GHA,10/15/2019,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,vegetables and fruits,Peppers (fresh),KG,Retail,GHS,4.52
GHA,10/15/2019,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,vegetables and fruits,Tomatoes (navrongo),KG,Retail,GHS,1.29
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Cassava,KG,Retail,GHS,6.33
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,264.43
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Millet,93 KG,Wholesale,GHS,289.75
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,357.36
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,216.32
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,72.98
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Cowpeas,KG,Retail,GHS,2.71
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Soybeans,KG,Retail,GHS,3.15
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,26.37
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Onions,KG,Retail,GHS,16.69
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Peppers (dried),KG,Retail,GHS,8.96
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,360.33
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,231.78
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,24.38
GHA,10/15/2019,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,34.89
GHA,11/15/2019,ASHANTI,EJURA SEKYE DUMASE,Ejura,7.38,-1.37,cereals and tubers,Cassava,91 KG,Wholesale,GHS,489.69
GHA,11/15/2019,ASHANTI,EJURA SEKYE DUMASE,Ejura,7.38,-1.37,cereals and tubers,Gari,68 KG,Wholesale,GHS,224.5
GHA,11/15/2019,ASHANTI,EJURA SEKYE DUMASE,Ejura,7.38,-1.37,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,108.05
